,city,date,district,building state,main use,total floor number
4294,台北市,2019-02-20,大安區,公寓(5樓含以下無電梯),住家用,4
10649,新北市,2019-02-21,樹林區,透天厝,見其他登記事項,4
33606,台中市,2019-02-21,北屯區,透天厝,見其他登記事項,4
47459,高雄市,2019-02-21,鳳山區,透天厝,住家用,2
43128,高雄市,2019-02-21,前鎮區,透天厝,住家用,2
43046,高雄市,2019-02-21,田寮區,其他,,0
22584,桃園市,2019-02-21,中壢區,住宅大樓(11層含以上有電梯),住家用,11
21084,桃園市,2019-02-21,桃園區,住宅大樓(11層含以上有電梯),住家用,15
42741,高雄市,2019-02-21,楠梓區,透天厝,,2
32545,台中市,2019-02-21,南屯區,其他,,0
43049,高雄市,2019-02-21,田寮區,其他,,0
33339,台中市,2019-02-21,西屯區,住宅大樓(11層含以上有電梯),住家用,28
43120,高雄市,2019-02-21,前鎮區,住宅大樓(11層含以上有電梯),住家用,15
43050,高雄市,2019-02-21,田寮區,其他,,0
45019,高雄市,2019-02-21,橋頭區,其他,,0
43048,高雄市,2019-02-21,田寮區,其他,,0
21928,桃園市,2019-02-21,桃園區,華廈(10層含以下有電梯),見其他登記事項,8
34985,台中市,2019-02-21,西屯區,公寓(5樓含以下無電梯),住家用,5
3805,台北市,2019-02-21,內湖區,住宅大樓(11層含以上有電梯),住家用,14
45485,高雄市,2019-02-21,大寮區,其他,,0
41796,高雄市,2019-02-21,三民區,住宅大樓(11層含以上有電梯),住家用,13
2879,台北市,2019-02-21,文山區,公寓(5樓含以下無電梯),住家用,5
35058,台中市,2019-02-21,南區,公寓(5樓含以下無電梯),住家用,5
22801,桃園市,2019-02-21,新屋區,其他,,0
38434,台中市,2019-02-21,南區,公寓(5樓含以下無電梯),住家用,5
42186,高雄市,2019-02-21,路竹區,透天厝,住商用,2
32235,台中市,2019-02-21,北區,公寓(5樓含以下無電梯),住家用,5
42658,高雄市,2019-02-21,楠梓區,住宅大樓(11層含以上有電梯),見其它登記事項,23
12005,新北市,2019-02-21,汐止區,住宅大樓(11層含以上有電梯),住家用,15
35046,台中市,2019-02-21,西區,住宅大樓(11層含以上有電梯),住家用,16
44930,高雄市,2019-02-21,橋頭區,住宅大樓(11層含以上有電梯),見其他登記事項,24
22864,桃園市,2019-02-21,桃園區,住宅大樓(11層含以上有電梯),住家用,13
42433,高雄市,2019-02-21,仁武區,其他,,0
13263,新北市,2019-02-21,三重區,公寓(5樓含以下無電梯),住家用,5
32429,台中市,2019-02-21,南屯區,華廈(10層含以下有電梯),住家用,9
25172,桃園市,2019-02-21,蘆竹區,住宅大樓(11層含以上有電梯),住家用,15
1623,台北市,2019-02-21,大同區,辦公商業大樓,商業用,11
42188,高雄市,2019-02-21,鳥松區,套房(1房1廳1衛),住家用,12
32121,台中市,2019-02-21,南屯區,住宅大樓(11層含以上有電梯),住家用,16
43053,高雄市,2019-02-21,路竹區,其他,,0
1323,台北市,2019-02-21,中山區,公寓(5樓含以下無電梯),住家用,3
2646,台北市,2019-02-21,士林區,住宅大樓(11層含以上有電梯),住家用,14
43054,高雄市,2019-02-21,路竹區,其他,,0
30481,台中市,2019-02-21,南屯區,其他,,0
43862,高雄市,2019-02-21,三民區,公寓(5樓含以下無電梯),,5
9987,新北市,2019-02-21,三芝區,其他,,0
14193,新北市,2019-02-21,板橋區,公寓(5樓含以下無電梯),住家用,5
47345,高雄市,2019-02-21,楠梓區,住宅大樓(11層含以上有電梯),見其它登記事項,19
30479,台中市,2019-02-21,西屯區,住宅大樓(11層含以上有電梯),住家用,12
20697,桃園市,2019-02-21,桃園區,其他,,0
30525,台中市,2019-02-21,大里區,公寓(5樓含以下無電梯),住家用,5
30524,台中市,2019-02-21,潭子區,透天厝,住家用,2
21092,桃園市,2019-02-21,觀音區,透天厝,見其他登記事項,4
34819,台中市,2019-02-21,霧峰區,住宅大樓(11層含以上有電梯),見其他登記事項,12
9923,新北市,2019-02-21,汐止區,其他,,0
31370,台中市,2019-02-21,北屯區,住宅大樓(11層含以上有電梯),見其他登記事項,15
44904,高雄市,2019-02-21,田寮區,其他,,0
43094,高雄市,2019-02-21,楠梓區,透天厝,,2
44905,高雄市,2019-02-21,田寮區,其他,,0
16008,新北市,2019-02-21,板橋區,住宅大樓(11層含以上有電梯),見其他登記事項,20
29183,台中市,2019-02-21,梧棲區,透天厝,見其他登記事項,4
42696,高雄市,2019-02-21,苓雅區,公寓(5樓含以下無電梯),,5
9978,新北市,2019-02-21,蘆洲區,住宅大樓(11層含以上有電梯),住家用,14
37387,台中市,2019-02-21,西屯區,其他,,0
41457,高雄市,2019-02-21,鼓山區,透天厝,,2
44907,高雄市,2019-02-21,田寮區,其他,,0
34832,台中市,2019-02-21,西屯區,住宅大樓(11層含以上有電梯),見其他登記事項,12
34826,台中市,2019-02-21,霧峰區,其他,,0
47564,高雄市,2019-02-21,苓雅區,透天厝,,2
44906,高雄市,2019-02-21,田寮區,其他,,0
31258,台中市,2019-02-21,太平區,套房(1房1廳1衛),住家用,12
27561,桃園市,2019-02-21,蘆竹區,透天厝,住家用,3
32467,台中市,2019-02-21,東區,住宅大樓(11層含以上有電梯),見其他登記事項,13
24788,桃園市,2019-02-21,桃園區,住宅大樓(11層含以上有電梯),住家用,21
41505,高雄市,2019-02-21,小港區,公寓(5樓含以下無電梯),,5
1633,台北市,2019-02-21,文山區,其他,,0
13931,新北市,2019-02-21,泰山區,華廈(10層含以下有電梯),住家用,10
1884,台北市,2019-02-21,士林區,其他,,0
20304,桃園市,2019-02-21,大溪區,其他,,0
32160,台中市,2019-02-21,西區,辦公商業大樓,見其他登記事項,13
47042,高雄市,2019-02-21,三民區,住宅大樓(11層含以上有電梯),見其它登記事項,14
20467,桃園市,2019-02-21,桃園區,住宅大樓(11層含以上有電梯),住家用,12
10464,新北市,2019-02-21,板橋區,套房(1房1廳1衛),住家用,5
20695,桃園市,2019-02-21,桃園區,其他,,0
32125,台中市,2019-02-21,南屯區,住宅大樓(11層含以上有電梯),住家用,14
25281,桃園市,2019-02-21,中壢區,透天厝,見其他登記事項,4
33801,台中市,2019-02-21,太平區,透天厝,見其他登記事項,3
21141,桃園市,2019-02-21,八德區,住宅大樓(11層含以上有電梯),住家用,16
10972,新北市,2019-02-21,樹林區,住宅大樓(11層含以上有電梯),見其他登記事項,15
10026,新北市,2019-02-21,新店區,透天厝,住家用,3
23517,桃園市,2019-02-21,平鎮區,住宅大樓(11層含以上有電梯),住家用,11
43860,高雄市,2019-02-21,三民區,華廈(10層含以下有電梯),住家用,7
24790,桃園市,2019-02-21,桃園區,華廈(10層含以下有電梯),住家用,8
22570,桃園市,2019-02-21,桃園區,住宅大樓(11層含以上有電梯),住家用,21
47683,高雄市,2019-02-21,三民區,華廈(10層含以下有電梯),住家用,8
44526,高雄市,2019-02-21,仁武區,透天厝,見其他登記事項,4
20696,桃園市,2019-02-21,桃園區,其他,,0
30466,台中市,2019-02-21,南屯區,其他,,0
33619,台中市,2019-02-21,北區,住宅大樓(11層含以上有電梯),住家用,14
38029,台中市,2019-02-21,北屯區,住宅大樓(11層含以上有電梯),住家用,15
46012,高雄市,2019-02-21,三民區,透天厝,住家用,2
1362,台北市,2019-02-21,士林區,其他,停車空間,13
44498,高雄市,2019-02-21,鳳山區,透天厝,住商用,3
10827,新北市,2019-02-21,土城區,其他,,0
13549,新北市,2019-02-21,中和區,住宅大樓(11層含以上有電梯),見其他登記事項,19
10828,新北市,2019-02-21,土城區,其他,,0
42255,高雄市,2019-02-21,前鎮區,公寓(5樓含以下無電梯),,5
32504,台中市,2019-02-21,西區,套房(1房1廳1衛),見其他登記事項,12
37710,台中市,2019-02-21,太平區,住宅大樓(11層含以上有電梯),見其他登記事項,14
31420,台中市,2019-02-21,南區,公寓(5樓含以下無電梯),住家用,4
32197,台中市,2019-02-21,北屯區,透天厝,住家用,2
10829,新北市,2019-02-21,土城區,其他,,0
26634,桃園市,2019-02-21,平鎮區,華廈(10層含以下有電梯),住家用,5
38311,台中市,2019-02-21,北屯區,住宅大樓(11層含以上有電梯),見其他登記事項,15
44087,高雄市,2019-02-21,小港區,華廈(10層含以下有電梯),住家用,7
33493,台中市,2019-02-21,太平區,住宅大樓(11層含以上有電梯),見其他登記事項,15
33490,台中市,2019-02-21,西屯區,住宅大樓(11層含以上有電梯),住家用,16
25395,桃園市,2019-02-21,桃園區,其他,,0
12308,新北市,2019-02-21,板橋區,其他,見其他登記事項,17
41292,高雄市,2019-02-21,燕巢區,其他,,0
41575,高雄市,2019-02-21,美濃區,其他,,0
32373,台中市,2019-02-21,大里區,透天厝,住商用,2
13366,新北市,2019-02-21,土城區,其他,,0
12212,新北市,2019-02-21,汐止區,公寓(5樓含以下無電梯),住家用,4
30311,台中市,2019-02-21,豐原區,住宅大樓(11層含以上有電梯),住家用,16
12310,新北市,2019-02-21,板橋區,其他,見其他登記事項,17
44894,高雄市,2019-02-21,仁武區,透天厝,見其他登記事項,5
4338,台北市,2019-02-21,北投區,華廈(10層含以下有電梯),住家用,7
45582,高雄市,2019-02-21,鳳山區,透天厝,住家用,4
34027,台中市,2019-02-21,南屯區,套房(1房1廳1衛),住家用,10
42270,高雄市,2019-02-21,苓雅區,住宅大樓(11層含以上有電梯),住家用,14
1856,台北市,2019-02-21,內湖區,住宅大樓(11層含以上有電梯),住家用,15
2475,台北市,2019-02-21,北投區,華廈(10層含以下有電梯),住家用,9
32200,台中市,2019-02-21,北屯區,套房(1房1廳1衛),商業用,17
3319,台北市,2019-02-21,北投區,住宅大樓(11層含以上有電梯),住家用,14
44105,高雄市,2019-02-21,三民區,透天厝,,2
21746,桃園市,2019-02-21,龜山區,華廈(10層含以下有電梯),住家用,6
21194,桃園市,2019-02-21,龜山區,其他,,0
32078,台中市,2019-02-21,沙鹿區,透天厝,住商用,2
7708,新北市,2019-02-21,淡水區,住宅大樓(11層含以上有電梯),住家用,31
23211,桃園市,2019-02-21,桃園區,其他,,0
31312,台中市,2019-02-21,沙鹿區,其他,,0
42868,高雄市,2019-02-21,鳳山區,住宅大樓(11層含以上有電梯),住家用,12
18254,新北市,2019-02-21,三重區,其他,,0
10313,新北市,2019-02-21,三峽區,其他,,0
32074,台中市,2019-02-21,沙鹿區,其他,,0
44112,高雄市,2019-02-21,左營區,住宅大樓(11層含以上有電梯),商業用,24
44142,高雄市,2019-02-21,鳳山區,住宅大樓(11層含以上有電梯),住家用,15
20365,桃園市,2019-02-21,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,13
41555,高雄市,2019-02-21,大樹區,其他,,0
34277,台中市,2019-02-21,后里區,其他,,0
22758,桃園市,2019-02-21,蘆竹區,住宅大樓(11層含以上有電梯),住家用,14
13423,新北市,2019-02-21,新莊區,公寓(5樓含以下無電梯),住家用,5
42858,高雄市,2019-02-21,鳳山區,住宅大樓(11層含以上有電梯),住家用,12
22726,桃園市,2019-02-21,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
33537,台中市,2019-02-21,大甲區,華廈(10層含以下有電梯),住家用,10
10272,新北市,2019-02-21,淡水區,住宅大樓(11層含以上有電梯),住家用,27
42849,高雄市,2019-02-21,左營區,公寓(5樓含以下無電梯),,5
3673,台北市,2019-02-21,北投區,公寓(5樓含以下無電梯),住家用,5
31467,台中市,2019-02-21,西屯區,華廈(10層含以下有電梯),住家用,7
15533,新北市,2019-02-21,土城區,廠辦,見其他登記事項,9
20350,桃園市,2019-02-21,桃園區,住宅大樓(11層含以上有電梯),住家用,15
2599,台北市,2019-02-21,北投區,公寓(5樓含以下無電梯),住家用,4
41554,高雄市,2019-02-21,大樹區,透天厝,住家用,3
10331,新北市,2019-02-21,永和區,公寓(5樓含以下無電梯),住家用,5
34328,台中市,2019-02-21,東區,其他,,0
34329,台中市,2019-02-21,南區,住宅大樓(11層含以上有電梯),見其他登記事項,32
12293,新北市,2019-02-21,泰山區,住宅大樓(11層含以上有電梯),住家用,12
10156,新北市,2019-02-21,林口區,住宅大樓(11層含以上有電梯),見其他登記事項,18
10153,新北市,2019-02-21,新莊區,公寓(5樓含以下無電梯),住家用,5
2478,台北市,2019-02-21,松山區,公寓(5樓含以下無電梯),住家用,4
23022,桃園市,2019-02-21,八德區,住宅大樓(11層含以上有電梯),住家用,12
22775,桃園市,2019-02-21,大園區,其他,,0
32847,台中市,2019-02-21,北屯區,透天厝,住家用,2
42640,高雄市,2019-02-21,鳳山區,公寓(5樓含以下無電梯),住家用,5
32219,台中市,2019-02-21,北屯區,透天厝,見其他登記事項,3
33388,台中市,2019-02-21,大甲區,其他,,0
12602,新北市,2019-02-21,林口區,住宅大樓(11層含以上有電梯),見其他登記事項,29
32101,台中市,2019-02-21,豐原區,華廈(10層含以下有電梯),見其他登記事項,7
41541,高雄市,2019-02-21,左營區,住宅大樓(11層含以上有電梯),見其它登記事項,28
32432,台中市,2019-02-21,西屯區,公寓(5樓含以下無電梯),住家用,5
45592,高雄市,2019-02-21,大樹區,透天厝,住家用,3
12604,新北市,2019-02-21,泰山區,住宅大樓(11層含以上有電梯),住家用,13
20317,桃園市,2019-02-21,中壢區,其他,,0
10399,新北市,2019-02-21,汐止區,住宅大樓(11層含以上有電梯),住家用,12
20663,桃園市,2019-02-21,龜山區,公寓(5樓含以下無電梯),住家用,5
23009,桃園市,2019-02-21,龜山區,透天厝,住家用,2
45484,高雄市,2019-02-21,大寮區,其他,,0
27194,桃園市,2019-02-21,平鎮區,透天厝,住家用,2
42414,高雄市,2019-02-21,鳳山區,住宅大樓(11層含以上有電梯),住家用,16
32225,台中市,2019-02-21,北屯區,住宅大樓(11層含以上有電梯),見其他登記事項,14
12617,新北市,2019-02-21,泰山區,公寓(5樓含以下無電梯),住家用,5
15380,新北市,2019-02-21,中和區,住宅大樓(11層含以上有電梯),見其他登記事項,26
2780,台北市,2019-02-21,大安區,住宅大樓(11層含以上有電梯),住家用,14
3740,台北市,2019-02-21,北投區,華廈(10層含以下有電梯),住家用,9
40985,高雄市,2019-02-21,三民區,套房(1房1廳1衛),住家用,12
33857,台中市,2019-02-21,大甲區,華廈(10層含以下有電梯),住家用,6
33856,台中市,2019-02-21,東勢區,其他,,0
13491,新北市,2019-02-21,蘆洲區,店面(店鋪),商業用,6
22974,桃園市,2019-02-21,大園區,其他,,0
43013,高雄市,2019-02-21,橋頭區,住宅大樓(11層含以上有電梯),見其他登記事項,24
23001,桃園市,2019-02-21,龜山區,華廈(10層含以下有電梯),見其他登記事項,7
30183,台中市,2019-02-21,清水區,其他,,0
30184,台中市,2019-02-21,清水區,其他,,0
42429,高雄市,2019-02-21,仁武區,其他,,0
41630,高雄市,2019-02-21,岡山區,其他,,0
33438,台中市,2019-02-21,龍井區,住宅大樓(11層含以上有電梯),見其他登記事項,4
42620,高雄市,2019-02-21,阿蓮區,透天厝,住商用,2
21710,桃園市,2019-02-21,蘆竹區,其他,,0
42964,高雄市,2019-02-21,楠梓區,其他,,0
42221,高雄市,2019-02-21,楠梓區,公寓(5樓含以下無電梯),,5
23063,桃園市,2019-02-21,八德區,透天厝,見其他登記事項,4
42622,高雄市,2019-02-21,阿蓮區,其他,,0
2983,台北市,2019-02-21,大安區,華廈(10層含以下有電梯),住家用,7
33970,台中市,2019-02-21,西區,公寓(5樓含以下無電梯),見其他登記事項,5
34481,台中市,2019-02-21,霧峰區,其他,,0
34482,台中市,2019-02-21,霧峰區,其他,,0
34483,台中市,2019-02-21,大里區,透天厝,見其他登記事項,2
39729,高雄市,2019-02-21,六龜區,其他,,0
21703,桃園市,2019-02-21,大溪區,公寓(5樓含以下無電梯),住家用,3
42274,高雄市,2019-02-21,鼓山區,住宅大樓(11層含以上有電梯),住家用,24
4890,台北市,2019-02-21,內湖區,公寓(5樓含以下無電梯),住家用,5
3284,台北市,2019-02-21,大安區,住宅大樓(11層含以上有電梯),住家用,13
32518,台中市,2019-02-21,北屯區,其他,,0
23035,桃園市,2019-02-21,中壢區,住宅大樓(11層含以上有電梯),住家用,14
25104,桃園市,2019-02-21,桃園區,華廈(10層含以下有電梯),住家用,9
2902,台北市,2019-02-21,大同區,透天厝,住家用,2
30185,台中市,2019-02-21,梧棲區,透天厝,住家用,2
1361,台北市,2019-02-21,北投區,套房(1房1廳1衛),停車空間,7
3737,台北市,2019-02-21,士林區,華廈(10層含以下有電梯),住家用,7
